dataset	rel	depth_min	depth_max	depth_mean	valid_ratio
DDAD	DDAD/val/003631/CAMERA_05/depth.png	4.106866	123.714127	11.423287	0.0237
DDAD	DDAD/val/003633/CAMERA_06/depth.png	3.934730	132.626480	14.657055	0.0210
DDAD	DDAD/val/003634/CAMERA_09/depth.png	5.467697	212.857071	18.133497	0.0195
DDAD	DDAD/val/003639/CAMERA_06/depth.png	3.823777	144.867859	13.592234	0.0225
DDAD	DDAD/val/003650/CAMERA_01/depth.png	5.233645	227.259415	38.385212	0.0088
DDAD	DDAD/val/003653/CAMERA_01/depth.png	5.249197	224.793121	36.885620	0.0091
DDAD	DDAD/val/003663/CAMERA_09/depth.png	4.671968	211.848770	17.425209	0.0279
DDAD	DDAD/val/003664/CAMERA_01/depth.png	5.141622	210.592438	33.427452	0.0097
DDAD	DDAD/val/003668/CAMERA_09/depth.png	4.437087	211.243881	18.364128	0.0264
DDAD	DDAD/val/003670/CAMERA_06/depth.png	4.351398	200.024460	32.384022	0.0172
DDAD	DDAD/val/003678/CAMERA_06/depth.png	4.408566	213.164139	36.877689	0.0178
DDAD	DDAD/val/003679/CAMERA_09/depth.png	5.215400	203.028763	16.970833	0.0262
DDAD	DDAD/val/003682/CAMERA_01/depth.png	5.357991	120.308228	25.017967	0.0102
DDAD	DDAD/val/003683/CAMERA_01/depth.png	5.300889	120.653633	24.413149	0.0103
DDAD	DDAD/val/003690/CAMERA_06/depth.png	4.581110	221.109711	30.567375	0.0186
DDAD	DDAD/val/003694/CAMERA_01/depth.png	5.237472	153.906113	25.378967	0.0092
DDAD	DDAD/val/003694/CAMERA_09/depth.png	5.145201	180.396606	21.771467	0.0247
DDAD	DDAD/val/003707/CAMERA_05/depth.png	2.215052	67.640526	11.284698	0.0232
DDAD	DDAD/val/003710/CAMERA_01/depth.png	4.219865	196.779419	29.248104	0.0085
DDAD	DDAD/val/003710/CAMERA_06/depth.png	4.496225	164.778732	17.607586	0.0148
DDAD	DDAD/val/003719/CAMERA_01/depth.png	4.560700	212.521469	29.165083	0.0094
DDAD	DDAD/val/003725/CAMERA_05/depth.png	1.554141	122.835182	17.573008	0.0235
DDAD	DDAD/val/003725/CAMERA_06/depth.png	4.497699	180.167816	17.396761	0.0179
DDAD	DDAD/val/003728/CAMERA_09/depth.png	2.477757	173.487976	11.819596	0.0243
DDAD	DDAD/val/003729/CAMERA_09/depth.png	2.507661	215.622177	12.300036	0.0229
DDAD	DDAD/val/003734/CAMERA_09/depth.png	2.692958	217.538239	13.862248	0.0228
DDAD	DDAD/val/003751/CAMERA_09/depth.png	1.689392	217.034790	17.243582	0.0236
DDAD	DDAD/val/003757/CAMERA_09/depth.png	4.125701	219.373764	16.942961	0.0258
DDAD	DDAD/val/003759/CAMERA_05/depth.png	0.968307	87.822372	4.808273	0.0164
DDAD	DDAD/val/003760/CAMERA_01/depth.png	3.075955	221.521988	14.614971	0.0099
DDAD	DDAD/val/003760/CAMERA_06/depth.png	2.809859	90.075966	17.404718	0.0224
DDAD	DDAD/val/003761/CAMERA_05/depth.png	1.385974	87.816650	4.344594	0.0168
DDAD	DDAD/val/003762/CAMERA_06/depth.png	2.807416	124.934250	17.521727	0.0224
DDAD	DDAD/val/003764/CAMERA_01/depth.png	3.096624	221.517899	12.009336	0.0103
DDAD	DDAD/val/003770/CAMERA_01/depth.png	3.691334	221.509628	9.892812	0.0103
DDAD	DDAD/val/003777/CAMERA_06/depth.png	2.797807	90.269943	17.262651	0.0224
DDAD	DDAD/val/003781/CAMERA_09/depth.png	4.135136	234.981461	16.653578	0.0260
DDAD	DDAD/val/003784/CAMERA_05/depth.png	3.035209	82.599678	5.465874	0.0246
DDAD	DDAD/val/003784/CAMERA_06/depth.png	2.821585	124.086380	17.771154	0.0210
DDAD	DDAD/val/003792/CAMERA_09/depth.png	4.145759	233.135101	16.298149	0.0263
DDAD	DDAD/val/003793/CAMERA_01/depth.png	4.719824	209.250397	10.191186	0.0097
DDAD	DDAD/val/003794/CAMERA_05/depth.png	3.050360	88.186684	5.779641	0.0253
DDAD	DDAD/val/003795/CAMERA_09/depth.png	4.140110	217.026474	16.004261	0.0274
DDAD	DDAD/val/003797/CAMERA_06/depth.png	2.819493	90.259331	15.402534	0.0227
DDAD	DDAD/val/003797/CAMERA_09/depth.png	4.126371	235.014572	16.252420	0.0264
DDAD	DDAD/val/003806/CAMERA_06/depth.png	4.349246	196.165710	10.393724	0.0291
DDAD	DDAD/val/003808/CAMERA_06/depth.png	4.344007	213.970459	10.569161	0.0254
DDAD	DDAD/val/003809/CAMERA_09/depth.png	5.540824	236.354813	16.439426	0.0262
DDAD	DDAD/val/003817/CAMERA_06/depth.png	3.110761	92.609978	8.374305	0.0256
DDAD	DDAD/val/003820/CAMERA_06/depth.png	1.354060	107.239250	3.357013	0.0224
DDAD	DDAD/val/003821/CAMERA_01/depth.png	5.165015	228.198273	25.836836	0.0096
DDAD	DDAD/val/003821/CAMERA_05/depth.png	3.376882	91.665909	7.440471	0.0274
DDAD	DDAD/val/003823/CAMERA_06/depth.png	1.403468	149.696594	4.477098	0.0203
DDAD	DDAD/val/003823/CAMERA_09/depth.png	2.705121	218.249435	16.410473	0.0230
DDAD	DDAD/val/003830/CAMERA_01/depth.png	5.083652	213.836716	25.979870	0.0100
DDAD	DDAD/val/003830/CAMERA_06/depth.png	1.872599	224.627716	15.911341	0.0195
DDAD	DDAD/val/003831/CAMERA_01/depth.png	5.124034	217.256546	26.327482	0.0102
DDAD	DDAD/val/003831/CAMERA_09/depth.png	5.314452	230.896973	13.415113	0.0240
DDAD	DDAD/val/003836/CAMERA_05/depth.png	4.464857	86.290123	13.434116	0.0226
DDAD	DDAD/val/003836/CAMERA_09/depth.png	3.644783	213.679413	14.734231	0.0233
DDAD	DDAD/val/003842/CAMERA_09/depth.png	5.655088	231.975876	15.676676	0.0252
DDAD	DDAD/val/003845/CAMERA_05/depth.png	0.990047	81.709671	12.045375	0.0243
DDAD	DDAD/val/003846/CAMERA_06/depth.png	2.784681	233.722534	13.591741	0.0171
DDAD	DDAD/val/003847/CAMERA_01/depth.png	5.112983	230.444275	25.181377	0.0099
DDAD	DDAD/val/003847/CAMERA_05/depth.png	3.761262	180.926529	11.706310	0.0258
DDAD	DDAD/val/003856/CAMERA_09/depth.png	3.814611	206.372498	14.328667	0.0253
DDAD	DDAD/val/003858/CAMERA_01/depth.png	5.160985	234.110229	26.555494	0.0093
DDAD	DDAD/val/003867/CAMERA_06/depth.png	2.259948	175.320129	7.413795	0.0262
DDAD	DDAD/val/003868/CAMERA_05/depth.png	4.459554	214.767410	13.240788	0.0247
DDAD	DDAD/val/003878/CAMERA_05/depth.png	4.333295	228.491135	25.111170	0.0216
DDAD	DDAD/val/003879/CAMERA_09/depth.png	3.116061	198.493011	14.554481	0.0247
DDAD	DDAD/val/003880/CAMERA_05/depth.png	4.448827	228.059021	27.022360	0.0207
DDAD	DDAD/val/003881/CAMERA_01/depth.png	5.200183	232.723404	42.385479	0.0089
DDAD	DDAD/val/003884/CAMERA_01/depth.png	5.135791	231.305618	42.207264	0.0090
DDAD	DDAD/val/003885/CAMERA_01/depth.png	5.168356	230.704147	42.455093	0.0088
DDAD	DDAD/val/003890/CAMERA_05/depth.png	4.448802	233.925339	33.013840	0.0174
DDAD	DDAD/val/003893/CAMERA_05/depth.png	4.578158	235.870117	28.950958	0.0156
DDAD	DDAD/val/003894/CAMERA_06/depth.png	4.638239	221.049286	41.539913	0.0157
DDAD	DDAD/val/003894/CAMERA_09/depth.png	5.615023	220.987137	23.000727	0.0242
DDAD	DDAD/val/003896/CAMERA_06/depth.png	4.696887	219.578278	46.357506	0.0124
DDAD	DDAD/val/003897/CAMERA_09/depth.png	5.999947	221.994751	26.374870	0.0250
DDAD	DDAD/val/003902/CAMERA_06/depth.png	3.976921	234.454102	28.173868	0.0187
DDAD	DDAD/val/003911/CAMERA_05/depth.png	4.536822	173.546768	15.115921	0.0226
DDAD	DDAD/val/003913/CAMERA_06/depth.png	3.924488	231.378372	28.500237	0.0181
DDAD	DDAD/val/003919/CAMERA_05/depth.png	4.513653	200.250992	21.560284	0.0198
DDAD	DDAD/val/003924/CAMERA_09/depth.png	5.191916	201.027054	16.723869	0.0255
DDAD	DDAD/val/003935/CAMERA_06/depth.png	4.097019	234.960785	35.056087	0.0184
DDAD	DDAD/val/003936/CAMERA_06/depth.png	4.574934	234.886215	37.174526	0.0168
DDAD	DDAD/val/003940/CAMERA_01/depth.png	5.278491	230.855957	29.975380	0.0100
DDAD	DDAD/val/003940/CAMERA_06/depth.png	4.632643	235.199158	33.295006	0.0196
DDAD	DDAD/val/003943/CAMERA_01/depth.png	5.334641	233.350784	30.317083	0.0097
DDAD	DDAD/val/003946/CAMERA_01/depth.png	5.242679	231.443008	29.283508	0.0100
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_000_010/depth.png	3.715010	10.458539	8.596737	0.7855
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_000_040/depth.png	7.066081	12.083165	9.917417	0.8923
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_010_000/depth.png	2.001388	9.865890	6.445956	0.7754
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_010_020/depth.png	5.829429	10.681331	8.393821	0.9026
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_020_030/depth.png	4.866237	10.603640	7.621454	0.9150
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_020_050/depth.png	5.126757	10.916349	8.395805	0.8836
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_010/depth.png	3.390699	8.354008	6.003864	0.8432
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_030_040/depth.png	4.357725	10.008974	7.019830	0.9129
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_040_000/depth.png	1.776023	7.379583	4.796351	0.7262
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_040_030/depth.png	3.832581	8.663636	5.642250	0.9347
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_050_010/depth.png	3.553210	6.116040	4.563938	0.9334
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_060_000/depth.png	1.641310	5.033223	3.982117	0.7936
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_080_000/depth.png	1.618015	3.981409	3.569335	0.8883
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_110_000/depth.png	1.613029	5.254883	3.778335	0.8789
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_110_050/depth.png	3.845439	7.952825	5.540446	0.9231
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_120_010/depth.png	3.583623	5.417487	4.662560	0.9347
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_120_030/depth.png	3.673656	6.405204	4.961677	0.9451
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_130_000/depth.png	1.665406	6.276255	4.489098	0.8620
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_130_020/depth.png	3.998853	6.093446	5.210369	0.9394
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_130_040/depth.png	4.087898	7.739755	5.815925	0.9394
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_010/depth.png	3.301099	6.394985	5.531103	0.8874
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_030/depth.png	4.449308	7.397865	5.875307	0.9327
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_140_050/depth.png	4.744038	8.877316	6.938451	0.9218
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_000/depth.png	1.869368	7.005666	5.263983	0.8555
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020/depth.png	4.890111	7.601995	6.101366	0.9082
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_010/depth.png	4.445378	7.631757	6.348092	0.8503
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_030/depth.png	5.226499	8.916655	6.931544	0.9352
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_160_050/depth.png	5.706518	9.841215	7.910753	0.9204
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_000/depth.png	3.389282	7.882442	5.596916	0.8272
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_020/depth.png	5.572145	8.437187	7.139750	0.8379
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_170_040/depth.png	5.710732	9.891811	7.932971	0.9280
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_010/depth.png	3.592866	8.471403	6.808213	0.7183
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_030/depth.png	6.263400	9.999704	8.150213	0.8560
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_180_050/depth.png	6.558344	10.503098	8.953274	0.8910
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_190_040/depth.png	7.101188	11.427235	9.219508	0.8964
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020/depth.png	5.267528	11.939929	8.900486	0.7412
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_050/depth.png	7.762964	12.685117	10.187548	0.8639
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_210_030/depth.png	7.817146	48.407055	10.736865	0.8270
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_020/depth.png	5.333894	14.114109	10.715237	0.7998
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_220_040/depth.png	8.225594	14.571790	11.826540	0.8632
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_010/depth.png	2.847454	14.304833	8.828984	0.7748
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_030/depth.png	9.525074	26.886347	12.854799	0.8512
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_230_050/depth.png	9.586616	14.897313	12.382774	0.8232
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_000/depth.png	1.998072	14.461218	5.349064	0.7629
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_020/depth.png	4.813396	15.721588	12.197081	0.8048
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_240_040/depth.png	10.646399	15.969768	13.531631	0.8272
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_010/depth.png	2.815488	15.050990	9.273437	0.7843
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_250_030/depth.png	11.993032	16.201231	14.087962	0.8461
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_000/depth.png	1.986516	14.996282	5.121335	0.7878
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_020/depth.png	4.758180	15.554606	12.419207	0.8042
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_260_050/depth.png	11.389056	15.199699	13.928879	0.7912
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_010/depth.png	2.816527	15.240569	9.109230	0.7947
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_270_040/depth.png	12.736422	16.176876	14.570181	0.7919
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_020/depth.png	4.988235	16.581583	12.935720	0.7968
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_280_050/depth.png	11.599183	15.806665	14.170793	0.7752
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_000/depth.png	2.090832	15.479518	5.577733	0.7834
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_290_040/depth.png	12.129709	16.798195	14.573811	0.7991
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_010/depth.png	3.024664	15.544016	10.011526	0.7933
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_030/depth.png	11.629583	16.685631	14.424036	0.8391
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_300_050/depth.png	11.250740	15.649808	13.724902	0.7852
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_310_000/depth.png	2.202909	14.472910	6.389791	0.7672
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_310_020/depth.png	5.787074	15.737877	12.857838	0.8137
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_310_040/depth.png	10.966125	15.917907	13.653514	0.8262
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_320_010/depth.png	3.451345	14.511449	9.729757	0.7797
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_320_030/depth.png	10.008130	15.756787	12.922714	0.8614
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_330_000/depth.png	2.612159	13.158054	6.821299	0.7691
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_330_020/depth.png	7.189847	14.657214	11.423989	0.8471
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_330_050/depth.png	9.555814	14.424323	12.030706	0.8275
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_340_010/depth.png	3.893208	11.941817	9.336928	0.7791
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_340_040/depth.png	9.004907	13.470068	11.388309	0.8747
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_350_000/depth.png	3.439743	10.761780	7.025705	0.7864
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_350_020/depth.png	7.732999	11.587090	10.006651	0.8781
DIODE	DIODE/val/indoors/scene_00019/scan_00183/00019_00183_indoors_350_050/depth.png	6.324285	12.222029	10.703170	0.8563
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_050_000/depth.png	1.090667	3.035214	2.169263	0.7931
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_050_020/depth.png	1.656598	3.025465	2.432869	0.8627
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_060_010/depth.png	1.698690	2.906650	2.438110	0.8895
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_060_030/depth.png	1.660925	3.001174	2.443998	0.9488
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_070_000/depth.png	1.215190	2.734925	2.238611	0.9256
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_070_020/depth.png	1.679807	2.764042	2.447649	0.9722
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_080_010/depth.png	1.607553	2.487365	2.354795	0.9503
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_100_000/depth.png	1.566697	3.177889	2.364933	0.9547
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_110_010/depth.png	2.071429	3.797018	2.814356	0.9640
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_110_030/depth.png	2.053926	4.024827	2.790385	0.9844
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_120_000/depth.png	1.540929	5.486026	2.980011	0.9389
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_120_020/depth.png	2.428040	5.465263	3.403206	0.9795
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_130_010/depth.png	2.231919	6.337149	3.654681	0.9005
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_130_030/depth.png	2.073227	6.481868	3.272193	0.9713
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_140_000/depth.png	1.536930	6.297567	3.393003	0.8595
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_140_020/depth.png	2.866817	6.205047	3.785719	0.9251
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_160_010/depth.png	2.819313	6.159783	3.779377	0.8070
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_160_030/depth.png	2.066871	6.294655	3.350752	0.9397
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_170_000/depth.png	1.949136	5.756382	3.281076	0.7505
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_170_020/depth.png	2.797301	5.895249	3.581880	0.9015
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_180_010/depth.png	1.930081	5.960477	3.388300	0.8160
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_180_030/depth.png	2.033852	5.853375	3.137318	0.9584
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_190_000/depth.png	1.421426	5.742940	2.742118	0.8003
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_190_020/depth.png	1.488524	5.869354	3.106566	0.9149
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_200_010/depth.png	1.239685	5.612200	2.449370	0.8842
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_200_030/depth.png	1.646392	5.494737	2.569002	0.9788
DIODE	DIODE/val/indoors/scene_00020/scan_00184/00020_00184_indoors_290_040/depth.png	1.352682	2.350860	1.734054	0.9643
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_000_000/depth.png	1.055004	4.264415	2.012890	0.8466
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_000_020/depth.png	1.319296	4.351127	2.321542	0.8613
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_010_010/depth.png	1.420810	4.070756	2.360973	0.8508
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_010_030/depth.png	1.543400	3.607682	2.290288	0.9477
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_020_000/depth.png	1.461108	3.208476	2.172440	0.8601
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_020_020/depth.png	1.627828	3.145006	2.437542	0.9140
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_030_010/depth.png	1.627746	2.689091	2.397240	0.8915
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000/depth.png	1.737448	2.708549	2.300738	0.8768
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_050_010/depth.png	1.807130	2.524354	2.395762	0.9268
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000/depth.png	1.801511	3.340402	2.478512	0.8784
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010/depth.png	2.276876	4.042684	2.900892	0.9148
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_090_000/depth.png	2.124619	4.309430	2.869693	0.6791
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_150_000/depth.png	1.605371	3.850609	2.505663	0.6809
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_160_010/depth.png	1.727963	3.941684	2.530173	0.6743
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_170_000/depth.png	1.292887	3.806772	2.123778	0.8762
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_180_030/depth.png	1.430946	3.568957	2.097620	0.9818
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000/depth.png	1.257065	2.357266	1.640731	0.9587
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_270_000/depth.png	1.402837	3.976132	2.263662	0.9507
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_280_010/depth.png	1.250600	4.124366	2.415352	0.9516
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_290_000/depth.png	1.164734	4.159761	2.250978	0.9364
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_290_020/depth.png	1.191635	4.272087	2.261796	0.9551
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010/depth.png	1.203478	4.063858	1.994589	0.9460
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_030/depth.png	1.190502	4.169674	1.919658	0.9654
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_320_000/depth.png	0.947165	1.402692	1.282360	0.8807
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010/depth.png	1.130971	4.158119	1.561610	0.8746
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_000/depth.png	0.888101	4.294627	1.611214	0.8313
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020/depth.png	1.189905	4.421613	1.793290	0.9052
DIODE	DIODE/val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_010/depth.png	1.077567	4.383326	1.994802	0.8153
